,index,Commodity,Date,Unit,Minimum,Maximum,Price,Day,Month,Year
1127,80507,Tomato Big(Nepali),2016-11-14,Kg,30.0,40.0,35.0,14,11,2016
1128,80573,Tomato Big(Nepali),2016-11-15,Kg,30.0,40.0,35.0,15,11,2016
1129,80639,Tomato Big(Nepali),2016-11-16,Kg,35.0,40.0,37.5,16,11,2016
1130,80705,Tomato Big(Nepali),2016-11-17,Kg,35.0,40.0,37.5,17,11,2016
1131,80770,Tomato Big(Nepali),2016-11-18,Kg,35.0,40.0,37.5,18,11,2016
1132,80835,Tomato Big(Nepali),2016-11-19,Kg,35.0,40.0,37.5,19,11,2016
1133,80902,Tomato Big(Nepali),2016-11-20,Kg,35.0,40.0,37.5,20,11,2016
1134,80967,Tomato Big(Nepali),2016-11-21,Kg,40.0,45.0,42.5,21,11,2016
1135,81033,Tomato Big(Nepali),2016-11-22,Kg,40.0,45.0,42.5,22,11,2016
1136,81099,Tomato Big(Nepali),2016-11-23,Kg,40.0,45.0,42.5,23,11,2016
1137,81165,Tomato Big(Nepali),2016-11-24,Kg,40.0,45.0,42.5,24,11,2016
1138,81232,Tomato Big(Nepali),2016-11-25,Kg,35.0,40.0,37.5,25,11,2016
1139,81299,Tomato Big(Nepali),2016-11-26,Kg,35.0,40.0,37.5,26,11,2016
1140,81366,Tomato Big(Nepali),2016-11-27,Kg,40.0,45.0,42.5,27,11,2016
1141,81435,Tomato Big(Nepali),2016-11-28,Kg,35.0,40.0,37.5,28,11,2016
1142,81504,Tomato Big(Nepali),2016-11-29,Kg,35.0,40.0,37.5,29,11,2016
1143,81572,Tomato Big(Nepali),2016-11-30,Kg,35.0,40.0,37.5,30,11,2016
1144,81641,Tomato Big(Nepali),2016-12-01,Kg,35.0,40.0,37.5,1,12,2016
1145,81711,Tomato Big(Nepali),2016-12-02,Kg,35.0,40.0,37.5,2,12,2016
1146,81781,Tomato Big(Nepali),2016-12-03,Kg,35.0,40.0,37.5,3,12,2016
1147,81851,Tomato Big(Nepali),2016-12-04,Kg,35.0,40.0,37.5,4,12,2016
1148,81921,Tomato Big(Nepali),2016-12-05,Kg,35.0,40.0,37.5,5,12,2016
1149,81992,Tomato Big(Nepali),2016-12-06,Kg,35.0,40.0,37.5,6,12,2016
1150,82063,Tomato Big(Nepali),2016-12-07,Kg,35.0,40.0,37.5,7,12,2016
1151,82134,Tomato Big(Nepali),2016-12-08,Kg,30.0,35.0,32.5,8,12,2016
1152,82205,Tomato Big(Nepali),2016-12-09,Kg,35.0,40.0,37.5,9,12,2016
1153,82276,Tomato Big(Nepali),2016-12-10,Kg,35.0,40.0,37.5,10,12,2016
1154,82347,Tomato Big(Nepali),2016-12-11,Kg,35.0,40.0,37.5,11,12,2016
1155,82418,Tomato Big(Nepali),2016-12-12,Kg,30.0,40.0,35.0,12,12,2016
1156,82489,Tomato Big(Nepali),2016-12-13,Kg,35.0,40.0,37.5,13,12,2016
1157,82560,Tomato Big(Nepali),2016-12-14,Kg,35.0,40.0,37.5,14,12,2016
1158,82631,Tomato Big(Nepali),2016-12-15,Kg,35.0,40.0,37.5,15,12,2016
1159,82702,Tomato Big(Nepali),2016-12-16,Kg,35.0,40.0,37.5,16,12,2016
1160,82773,Tomato Big(Nepali),2016-12-17,Kg,28.0,32.0,30.0,17,12,2016
1161,82844,Tomato Big(Nepali),2016-12-18,Kg,35.0,40.0,37.5,18,12,2016
1162,82915,Tomato Big(Nepali),2016-12-19,Kg,35.0,40.0,37.5,19,12,2016
1163,82986,Tomato Big(Nepali),2016-12-20,Kg,30.0,35.0,32.5,20,12,2016
1164,83057,Tomato Big(Nepali),2016-12-21,Kg,30.0,35.0,32.5,21,12,2016
1165,83128,Tomato Big(Nepali),2016-12-22,Kg,30.0,35.0,32.5,22,12,2016
1166,83199,Tomato Big(Nepali),2016-12-23,Kg,30.0,35.0,32.5,23,12,2016
1167,83270,Tomato Big(Nepali),2016-12-24,Kg,30.0,35.0,32.5,24,12,2016
1168,83340,Tomato Big(Nepali),2016-12-25,Kg,30.0,35.0,32.5,25,12,2016
1169,83410,Tomato Big(Nepali),2016-12-26,Kg,30.0,35.0,32.5,26,12,2016
1170,83480,Tomato Big(Nepali),2016-12-27,Kg,25.0,30.0,27.5,27,12,2016
1171,83548,Tomato Big(Nepali),2016-12-28,Kg,25.0,30.0,27.5,28,12,2016
1172,83617,Tomato Big(Nepali),2016-12-29,Kg,25.0,30.0,27.5,29,12,2016
1173,83686,Tomato Big(Nepali),2016-12-30,Kg,25.0,28.0,26.5,30,12,2016
1174,83754,Tomato Big(Nepali),2016-12-31,Kg,25.0,30.0,27.5,31,12,2016
1175,83823,Tomato Big(Nepali),2017-01-01,Kg,25.0,30.0,27.5,1,1,2017
1176,83894,Tomato Big(Nepali),2017-01-02,Kg,25.0,30.0,27.5,2,1,2017
1177,83965,Tomato Big(Nepali),2017-01-03,Kg,25.0,30.0,27.5,3,1,2017
1178,84037,Tomato Big(Nepali),2017-01-04,Kg,35.0,40.0,37.5,4,1,2017
1179,84109,Tomato Big(Nepali),2017-01-05,Kg,25.0,30.0,27.5,5,1,2017
1180,84181,Tomato Big(Nepali),2017-01-06,Kg,25.0,30.0,27.5,6,1,2017
1181,84253,Tomato Big(Nepali),2017-01-07,Kg,25.0,30.0,27.5,7,1,2017
1182,84324,Tomato Big(Nepali),2017-01-08,Kg,25.0,30.0,27.5,8,1,2017
1183,84396,Tomato Big(Nepali),2017-01-09,Kg,25.0,30.0,27.5,9,1,2017
1184,84468,Tomato Big(Nepali),2017-01-10,Kg,25.0,30.0,27.5,10,1,2017
1185,84540,Tomato Big(Nepali),2017-01-11,Kg,25.0,30.0,27.5,11,1,2017
1186,84612,Tomato Big(Nepali),2017-01-12,Kg,25.0,30.0,27.5,12,1,2017
1187,84681,Tomato Big(Nepali),2017-01-13,Kg,20.0,25.0,22.5,13,1,2017
1188,84749,Tomato Big(Nepali),2017-01-14,Kg,20.0,25.0,22.5,14,1,2017
1189,84818,Tomato Big(Nepali),2017-01-15,Kg,20.0,25.0,22.5,15,1,2017
1190,84886,Tomato Big(Nepali),2017-01-16,Kg,25.0,30.0,27.5,16,1,2017
1191,84957,Tomato Big(Nepali),2017-01-17,Kg,25.0,30.0,27.5,17,1,2017
1192,85027,Tomato Big(Nepali),2017-01-18,Kg,40.0,50.0,45.0,18,1,2017
1193,85098,Tomato Big(Nepali),2017-01-19,Kg,35.0,40.0,37.5,19,1,2017
1194,85168,Tomato Big(Nepali),2017-01-20,Kg,35.0,40.0,37.5,20,1,2017
1195,85238,Tomato Big(Nepali),2017-01-21,Kg,35.0,40.0,37.5,21,1,2017
1196,85307,Tomato Big(Nepali),2017-01-22,Kg,35.0,40.0,37.5,22,1,2017
1197,85377,Tomato Big(Nepali),2017-01-23,Kg,35.0,40.0,37.5,23,1,2017
1198,85447,Tomato Big(Nepali),2017-01-24,Kg,35.0,40.0,37.5,24,1,2017
1199,85517,Tomato Big(Nepali),2017-01-25,Kg,35.0,40.0,37.5,25,1,2017
1200,85587,Tomato Big(Nepali),2017-01-26,Kg,30.0,35.0,32.5,26,1,2017
1201,85657,Tomato Big(Nepali),2017-01-27,Kg,30.0,35.0,32.5,27,1,2017
1202,85727,Tomato Big(Nepali),2017-01-28,Kg,28.0,32.0,30.0,28,1,2017
1203,85797,Tomato Big(Nepali),2017-01-29,Kg,28.0,32.0,30.0,29,1,2017
1204,85865,Tomato Big(Nepali),2017-01-30,Kg,30.0,35.0,32.5,30,1,2017
1205,85935,Tomato Big(Nepali),2017-01-31,Kg,25.0,30.0,27.5,31,1,2017
1206,86006,Tomato Big(Nepali),2017-02-01,Kg,30.0,35.0,32.5,1,2,2017
1207,86077,Tomato Big(Nepali),2017-02-02,Kg,30.0,35.0,32.5,2,2,2017
1208,86148,Tomato Big(Nepali),2017-02-03,Kg,30.0,35.0,32.5,3,2,2017
1209,86220,Tomato Big(Nepali),2017-02-04,Kg,25.0,30.0,27.5,4,2,2017
1210,86292,Tomato Big(Nepali),2017-02-05,Kg,30.0,35.0,32.5,5,2,2017
1211,86363,Tomato Big(Nepali),2017-02-06,Kg,20.0,25.0,22.5,6,2,2017
1212,86435,Tomato Big(Nepali),2017-02-07,Kg,25.0,30.0,27.5,7,2,2017
1213,86507,Tomato Big(Nepali),2017-02-08,Kg,25.0,30.0,27.5,8,2,2017
1214,86579,Tomato Big(Nepali),2017-02-09,Kg,25.0,30.0,27.5,9,2,2017
1215,86651,Tomato Big(Nepali),2017-02-10,Kg,25.0,30.0,27.5,10,2,2017
1216,86723,Tomato Big(Nepali),2017-02-11,Kg,25.0,30.0,27.5,11,2,2017
1217,86795,Tomato Big(Nepali),2017-02-12,Kg,25.0,30.0,27.5,12,2,2017
1218,86867,Tomato Big(Nepali),2017-02-13,Kg,25.0,30.0,27.5,13,2,2017
1219,86939,Tomato Big(Nepali),2017-02-14,Kg,25.0,30.0,27.5,14,2,2017
1220,87011,Tomato Big(Nepali),2017-02-15,Kg,25.0,30.0,27.5,15,2,2017
1221,87083,Tomato Big(Nepali),2017-02-16,Kg,25.0,30.0,27.5,16,2,2017
1222,87155,Tomato Big(Nepali),2017-02-17,Kg,25.0,30.0,27.5,17,2,2017
1223,87226,Tomato Big(Nepali),2017-02-18,Kg,25.0,30.0,27.5,18,2,2017
1224,87296,Tomato Big(Nepali),2017-02-19,Kg,30.0,35.0,32.5,19,2,2017
1225,87368,Tomato Big(Nepali),2017-02-20,Kg,30.0,35.0,32.5,20,2,2017
1226,87440,Tomato Big(Nepali),2017-02-21,Kg,30.0,35.0,32.5,21,2,2017
1227,87512,Tomato Big(Nepali),2017-02-22,Kg,25.0,30.0,27.5,22,2,2017
1228,87584,Tomato Big(Nepali),2017-02-23,Kg,25.0,30.0,27.5,23,2,2017
1229,87656,Tomato Big(Nepali),2017-02-25,Kg,25.0,30.0,27.5,25,2,2017
1230,87728,Tomato Big(Nepali),2017-02-26,Kg,25.0,30.0,27.5,26,2,2017
1231,87800,Tomato Big(Nepali),2017-02-27,Kg,20.0,25.0,22.5,27,2,2017
1232,87872,Tomato Big(Nepali),2017-02-28,Kg,25.0,30.0,27.5,28,2,2017
1233,87944,Tomato Big(Nepali),2017-03-01,Kg,25.0,30.0,27.5,1,3,2017
1234,88015,Tomato Big(Nepali),2017-03-02,Kg,20.0,25.0,22.5,2,3,2017
1235,88086,Tomato Big(Nepali),2017-03-04,Kg,20.0,25.0,22.5,4,3,2017
1236,88158,Tomato Big(Nepali),2017-03-05,Kg,25.0,30.0,27.5,5,3,2017
1237,88229,Tomato Big(Nepali),2017-03-06,Kg,25.0,30.0,27.5,6,3,2017
1238,88300,Tomato Big(Nepali),2017-03-07,Kg,25.0,30.0,27.5,7,3,2017
1239,88371,Tomato Big(Nepali),2017-03-08,Kg,25.0,30.0,27.5,8,3,2017
1240,88443,Tomato Big(Nepali),2017-03-09,Kg,25.0,30.0,27.5,9,3,2017
1241,88515,Tomato Big(Nepali),2017-03-10,Kg,25.0,30.0,27.5,10,3,2017
1242,88587,Tomato Big(Nepali),2017-03-11,Kg,25.0,30.0,27.5,11,3,2017
1243,88659,Tomato Big(Nepali),2017-03-13,Kg,25.0,30.0,27.5,13,3,2017
1244,88730,Tomato Big(Nepali),2017-03-14,Kg,25.0,30.0,27.5,14,3,2017
1245,88801,Tomato Big(Nepali),2017-03-15,Kg,25.0,30.0,27.5,15,3,2017
1246,88872,Tomato Big(Nepali),2017-03-16,Kg,25.0,30.0,27.5,16,3,2017
1247,88944,Tomato Big(Nepali),2017-03-17,Kg,25.0,30.0,27.5,17,3,2017
1248,89016,Tomato Big(Nepali),2017-03-18,Kg,25.0,30.0,27.5,18,3,2017
1249,89088,Tomato Big(Nepali),2017-03-19,Kg,25.0,30.0,27.5,19,3,2017
1250,89160,Tomato Big(Nepali),2017-03-20,Kg,25.0,30.0,27.5,20,3,2017
1251,89232,Tomato Big(Nepali),2017-03-21,Kg,25.0,30.0,27.5,21,3,2017
1252,89305,Tomato Big(Nepali),2017-03-22,Kg,25.0,30.0,27.5,22,3,2017
1253,89378,Tomato Big(Nepali),2017-03-23,Kg,25.0,30.0,27.5,23,3,2017
1254,89451,Tomato Big(Nepali),2017-03-24,Kg,25.0,30.0,27.5,24,3,2017
1255,89524,Tomato Big(Nepali),2017-03-25,Kg,25.0,30.0,27.5,25,3,2017
1256,89597,Tomato Big(Nepali),2017-03-26,Kg,25.0,30.0,27.5,26,3,2017
1257,89670,Tomato Big(Nepali),2017-03-27,Kg,25.0,30.0,27.5,27,3,2017
1258,89743,Tomato Big(Nepali),2017-03-28,Kg,25.0,30.0,27.5,28,3,2017
1259,89815,Tomato Big(Nepali),2017-03-29,Kg,25.0,30.0,27.5,29,3,2017
1260,89886,Tomato Big(Nepali),2017-03-30,Kg,25.0,30.0,27.5,30,3,2017
1261,89959,Tomato Big(Nepali),2017-03-31,Kg,25.0,30.0,27.5,31,3,2017
1262,90032,Tomato Big(Nepali),2017-04-01,Kg,25.0,30.0,27.5,1,4,2017
1263,90105,Tomato Big(Nepali),2017-04-02,Kg,25.0,30.0,27.5,2,4,2017
1264,90178,Tomato Big(Nepali),2017-04-03,Kg,25.0,30.0,27.5,3,4,2017
1265,90251,Tomato Big(Nepali),2017-04-04,Kg,25.0,30.0,27.5,4,4,2017
1266,90324,Tomato Big(Nepali),2017-04-05,Kg,30.0,35.0,32.5,5,4,2017
1267,90397,Tomato Big(Nepali),2017-04-06,Kg,30.0,35.0,32.5,6,4,2017
1268,90470,Tomato Big(Nepali),2017-04-07,Kg,30.0,35.0,32.5,7,4,2017
1269,90542,Tomato Big(Nepali),2017-04-08,Kg,30.0,35.0,32.5,8,4,2017
1270,90614,Tomato Big(Nepali),2017-04-09,Kg,30.0,35.0,32.5,9,4,2017
1271,90686,Tomato Big(Nepali),2017-04-10,Kg,25.0,30.0,27.5,10,4,2017
1272,90759,Tomato Big(Nepali),2017-04-11,Kg,25.0,30.0,27.5,11,4,2017
1273,90830,Tomato Big(Nepali),2017-04-12,Kg,25.0,30.0,27.5,12,4,2017
1274,90901,Tomato Big(Nepali),2017-04-13,Kg,25.0,30.0,27.5,13,4,2017
1275,90971,Tomato Big(Nepali),2017-04-14,Kg,30.0,35.0,32.5,14,4,2017
1276,91043,Tomato Big(Nepali),2017-04-15,Kg,28.0,32.0,30.0,15,4,2017
1277,91114,Tomato Big(Nepali),2017-04-16,Kg,25.0,30.0,27.5,16,4,2017
1278,91185,Tomato Big(Nepali),2017-04-17,Kg,25.0,30.0,27.5,17,4,2017
1279,91259,Tomato Big(Nepali),2017-04-18,Kg,30.0,35.0,32.5,18,4,2017
1280,91330,Tomato Big(Nepali),2017-04-19,Kg,30.0,35.0,32.5,19,4,2017
1281,91402,Tomato Big(Nepali),2017-04-20,Kg,30.0,35.0,32.5,20,4,2017
1282,91472,Tomato Big(Nepali),2017-04-21,Kg,25.0,30.0,27.5,21,4,2017
1283,91543,Tomato Big(Nepali),2017-04-22,Kg,25.0,30.0,27.5,22,4,2017
1284,91614,Tomato Big(Nepali),2017-04-23,Kg,30.0,35.0,32.5,23,4,2017
1285,91686,Tomato Big(Nepali),2017-04-24,Kg,30.0,35.0,32.5,24,4,2017
1286,91758,Tomato Big(Nepali),2017-04-25,Kg,25.0,30.0,27.5,25,4,2017
1287,91829,Tomato Big(Nepali),2017-04-26,Kg,25.0,30.0,27.5,26,4,2017
1288,91900,Tomato Big(Nepali),2017-04-27,Kg,25.0,30.0,27.5,27,4,2017
1289,91969,Tomato Big(Nepali),2017-04-28,Kg,25.0,30.0,27.5,28,4,2017
1290,92038,Tomato Big(Nepali),2017-04-29,Kg,25.0,30.0,27.5,29,4,2017
1291,92107,Tomato Big(Nepali),2017-04-30,Kg,25.0,30.0,27.5,30,4,2017
1292,92174,Tomato Big(Nepali),2017-05-01,Kg,30.0,35.0,32.5,1,5,2017
1293,92241,Tomato Big(Nepali),2017-05-02,Kg,30.0,35.0,32.5,2,5,2017
1294,92308,Tomato Big(Nepali),2017-05-03,Kg,30.0,35.0,32.5,3,5,2017
1295,92377,Tomato Big(Nepali),2017-05-04,Kg,25.0,30.0,27.5,4,5,2017
1296,92446,Tomato Big(Nepali),2017-05-05,Kg,25.0,30.0,27.5,5,5,2017
1297,92515,Tomato Big(Nepali),2017-05-06,Kg,30.0,35.0,32.5,6,5,2017
1298,92584,Tomato Big(Nepali),2017-05-07,Kg,25.0,30.0,27.5,7,5,2017
1299,92653,Tomato Big(Nepali),2017-05-08,Kg,25.0,30.0,27.5,8,5,2017
1300,92722,Tomato Big(Nepali),2017-05-09,Kg,25.0,30.0,27.5,9,5,2017
1301,92791,Tomato Big(Nepali),2017-05-10,Kg,30.0,35.0,32.5,10,5,2017
1302,92860,Tomato Big(Nepali),2017-05-11,Kg,40.0,45.0,42.5,11,5,2017
1303,92928,Tomato Big(Nepali),2017-05-12,Kg,40.0,50.0,45.0,12,5,2017
1304,92995,Tomato Big(Nepali),2017-05-13,Kg,40.0,50.0,45.0,13,5,2017
1305,93062,Tomato Big(Nepali),2017-05-15,Kg,40.0,45.0,42.5,15,5,2017
1306,93128,Tomato Big(Nepali),2017-05-16,Kg,40.0,45.0,42.5,16,5,2017
1307,93197,Tomato Big(Nepali),2017-05-17,Kg,40.0,50.0,45.0,17,5,2017
1308,93266,Tomato Big(Nepali),2017-05-18,Kg,40.0,45.0,42.5,18,5,2017
1309,93334,Tomato Big(Nepali),2017-05-19,Kg,45.0,50.0,47.5,19,5,2017
1310,93402,Tomato Big(Nepali),2017-05-20,Kg,45.0,50.0,47.5,20,5,2017
1311,93470,Tomato Big(Nepali),2017-05-21,Kg,35.0,40.0,37.5,21,5,2017
1312,93538,Tomato Big(Nepali),2017-05-22,Kg,35.0,40.0,37.5,22,5,2017
1313,93606,Tomato Big(Nepali),2017-05-23,Kg,30.0,35.0,32.5,23,5,2017
1314,93674,Tomato Big(Nepali),2017-05-24,Kg,30.0,35.0,32.5,24,5,2017
1315,93742,Tomato Big(Nepali),2017-05-25,Kg,30.0,35.0,32.5,25,5,2017
1316,93810,Tomato Big(Nepali),2017-05-26,Kg,30.0,35.0,32.5,26,5,2017
1317,93878,Tomato Big(Nepali),2017-05-27,Kg,30.0,35.0,32.5,27,5,2017
1318,93946,Tomato Big(Nepali),2017-05-28,Kg,30.0,35.0,32.5,28,5,2017
1319,94015,Tomato Big(Nepali),2017-05-29,Kg,30.0,35.0,32.5,29,5,2017
1320,94084,Tomato Big(Nepali),2017-05-30,Kg,30.0,35.0,32.5,30,5,2017
1321,94153,Tomato Big(Nepali),2017-05-31,Kg,40.0,45.0,42.5,31,5,2017
1322,94223,Tomato Big(Nepali),2017-06-01,Kg,40.0,45.0,42.5,1,6,2017
1323,94294,Tomato Big(Nepali),2017-06-02,Kg,35.0,40.0,37.5,2,6,2017
1324,94365,Tomato Big(Nepali),2017-06-03,Kg,35.0,40.0,37.5,3,6,2017
1325,94436,Tomato Big(Nepali),2017-06-04,Kg,45.0,50.0,47.5,4,6,2017
1326,94507,Tomato Big(Nepali),2017-06-05,Kg,45.0,50.0,47.5,5,6,2017
1327,94578,Tomato Big(Nepali),2017-06-06,Kg,50.0,55.0,52.5,6,6,2017
1328,94648,Tomato Big(Nepali),2017-06-07,Kg,55.0,60.0,57.5,7,6,2017
1329,94719,Tomato Big(Nepali),2017-06-08,Kg,50.0,55.0,52.5,8,6,2017
1330,94791,Tomato Big(Nepali),2017-06-09,Kg,45.0,50.0,47.5,9,6,2017
1331,94863,Tomato Big(Nepali),2017-06-10,Kg,45.0,50.0,47.5,10,6,2017
1332,94935,Tomato Big(Nepali),2017-06-11,Kg,45.0,50.0,47.5,11,6,2017
1333,95007,Tomato Big(Nepali),2017-06-12,Kg,45.0,50.0,47.5,12,6,2017
1334,95080,Tomato Big(Nepali),2017-06-13,Kg,40.0,45.0,42.5,13,6,2017
1335,95152,Tomato Big(Nepali),2017-06-14,Kg,40.0,45.0,42.5,14,6,2017
1336,95223,Tomato Big(Nepali),2017-06-15,Kg,40.0,45.0,42.5,15,6,2017
1337,95294,Tomato Big(Nepali),2017-06-16,Kg,40.0,45.0,42.5,16,6,2017
1338,95365,Tomato Big(Nepali),2017-06-17,Kg,40.0,45.0,42.5,17,6,2017
1339,95436,Tomato Big(Nepali),2017-06-18,Kg,35.0,40.0,37.5,18,6,2017
1340,95505,Tomato Big(Nepali),2017-06-19,Kg,35.0,40.0,37.5,19,6,2017
1341,95574,Tomato Big(Nepali),2017-06-20,Kg,35.0,40.0,37.5,20,6,2017
1342,95643,Tomato Big(Nepali),2017-06-21,Kg,35.0,40.0,37.5,21,6,2017
1343,95711,Tomato Big(Nepali),2017-06-22,Kg,35.0,40.0,37.5,22,6,2017
1344,95778,Tomato Big(Nepali),2017-06-23,Kg,50.0,55.0,52.5,23,6,2017
1345,95846,Tomato Big(Nepali),2017-06-24,Kg,50.0,55.0,52.5,24,6,2017
1346,96045,Tomato Big(Nepali),2017-06-27,Kg,40.0,45.0,42.5,27,6,2017
1347,96112,Tomato Big(Nepali),2017-06-28,Kg,40.0,45.0,42.5,28,6,2017
1348,96179,Tomato Big(Nepali),2017-06-29,Kg,40.0,45.0,42.5,29,6,2017
1349,96246,Tomato Big(Nepali),2017-06-30,Kg,35.0,40.0,37.5,30,6,2017
1350,96312,Tomato Big(Nepali),2017-07-01,Kg,35.0,40.0,37.5,1,7,2017
1351,96378,Tomato Big(Nepali),2017-07-02,Kg,35.0,40.0,37.5,2,7,2017
1352,96509,Tomato Big(Nepali),2017-07-04,Kg,45.0,50.0,47.5,4,7,2017
1353,96576,Tomato Big(Nepali),2017-07-05,Kg,50.0,60.0,55.0,5,7,2017
1354,96643,Tomato Big(Nepali),2017-07-06,Kg,40.0,50.0,45.0,6,7,2017
1355,96710,Tomato Big(Nepali),2017-07-07,Kg,45.0,50.0,47.5,7,7,2017
1356,96778,Tomato Big(Nepali),2017-07-08,Kg,45.0,50.0,47.5,8,7,2017
1357,96846,Tomato Big(Nepali),2017-07-09,Kg,40.0,45.0,42.5,9,7,2017
1358,96915,Tomato Big(Nepali),2017-07-10,Kg,35.0,40.0,37.5,10,7,2017
1359,96983,Tomato Big(Nepali),2017-07-11,Kg,35.0,40.0,37.5,11,7,2017
1360,97051,Tomato Big(Nepali),2017-07-12,Kg,45.0,50.0,47.5,12,7,2017
1361,97119,Tomato Big(Nepali),2017-07-13,Kg,40.0,45.0,42.5,13,7,2017
1362,97187,Tomato Big(Nepali),2017-07-14,Kg,40.0,45.0,42.5,14,7,2017
1363,97255,Tomato Big(Nepali),2017-07-15,Kg,40.0,45.0,42.5,15,7,2017
1364,97323,Tomato Big(Nepali),2017-07-16,Kg,40.0,45.0,42.5,16,7,2017
1365,97391,Tomato Big(Nepali),2017-07-17,Kg,40.0,45.0,42.5,17,7,2017
1366,97459,Tomato Big(Nepali),2017-07-18,Kg,40.0,45.0,42.5,18,7,2017
1367,97527,Tomato Big(Nepali),2017-07-19,Kg,40.0,45.0,42.5,19,7,2017
1368,97595,Tomato Big(Nepali),2017-07-20,Kg,35.0,40.0,37.5,20,7,2017
1369,97663,Tomato Big(Nepali),2017-07-21,Kg,40.0,45.0,42.5,21,7,2017
1370,97731,Tomato Big(Nepali),2017-07-22,Kg,40.0,45.0,42.5,22,7,2017
1371,97799,Tomato Big(Nepali),2017-07-23,Kg,35.0,40.0,37.5,23,7,2017
1372,97867,Tomato Big(Nepali),2017-07-24,Kg,35.0,40.0,37.5,24,7,2017
1373,97936,Tomato Big(Nepali),2017-07-25,Kg,35.0,40.0,37.5,25,7,2017
1374,98005,Tomato Big(Nepali),2017-07-26,Kg,40.0,45.0,42.5,26,7,2017
1375,98074,Tomato Big(Nepali),2017-07-27,Kg,40.0,50.0,45.0,27,7,2017
1376,98143,Tomato Big(Nepali),2017-07-28,Kg,45.0,50.0,47.5,28,7,2017
1377,98212,Tomato Big(Nepali),2017-07-29,Kg,45.0,50.0,47.5,29,7,2017
1378,98281,Tomato Big(Nepali),2017-07-30,Kg,50.0,55.0,52.5,30,7,2017
1379,98350,Tomato Big(Nepali),2017-07-31,Kg,50.0,55.0,52.5,31,7,2017
1380,98419,Tomato Big(Nepali),2017-08-01,Kg,50.0,55.0,52.5,1,8,2017
1381,98487,Tomato Big(Nepali),2017-08-02,Kg,50.0,55.0,52.5,2,8,2017
1382,98555,Tomato Big(Nepali),2017-08-03,Kg,50.0,55.0,52.5,3,8,2017
1383,98623,Tomato Big(Nepali),2017-08-04,Kg,50.0,55.0,52.5,4,8,2017
1384,98692,Tomato Big(Nepali),2017-08-05,Kg,50.0,55.0,52.5,5,8,2017
1385,98761,Tomato Big(Nepali),2017-08-06,Kg,50.0,55.0,52.5,6,8,2017
1386,99749,Tomato Big(Nepali),2017-08-21,Kg,95.0,100.0,97.5,21,8,2017
1387,99815,Tomato Big(Nepali),2017-08-22,Kg,100.0,110.0,105.0,22,8,2017
1388,99881,Tomato Big(Nepali),2017-08-23,Kg,90.0,100.0,95.0,23,8,2017
1389,99947,Tomato Big(Nepali),2017-08-24,Kg,95.0,100.0,97.5,24,8,2017
1390,100013,Tomato Big(Nepali),2017-08-25,Kg,95.0,100.0,97.5,25,8,2017
1391,100079,Tomato Big(Nepali),2017-08-26,Kg,95.0,100.0,97.5,26,8,2017
1392,100145,Tomato Big(Nepali),2017-08-27,Kg,95.0,100.0,97.5,27,8,2017
1393,100211,Tomato Big(Nepali),2017-08-28,Kg,85.0,90.0,87.5,28,8,2017
1394,100277,Tomato Big(Nepali),2017-08-29,Kg,80.0,90.0,85.0,29,8,2017
1395,100343,Tomato Big(Nepali),2017-08-30,Kg,75.0,80.0,77.5,30,8,2017
1396,100409,Tomato Big(Nepali),2017-08-31,Kg,75.0,80.0,77.5,31,8,2017
1397,100475,Tomato Big(Nepali),2017-09-01,Kg,85.0,90.0,87.5,1,9,2017
1398,100541,Tomato Big(Nepali),2017-09-02,Kg,85.0,90.0,87.5,2,9,2017
1399,100607,Tomato Big(Nepali),2017-09-03,Kg,80.0,90.0,85.0,3,9,2017
1400,100673,Tomato Big(Nepali),2017-09-04,Kg,75.0,80.0,77.5,4,9,2017
1401,100739,Tomato Big(Nepali),2017-09-05,Kg,65.0,70.0,67.5,5,9,2017
1402,100805,Tomato Big(Nepali),2017-09-06,Kg,65.0,70.0,67.5,6,9,2017
1403,100870,Tomato Big(Nepali),2017-09-07,Kg,65.0,70.0,67.5,7,9,2017
1404,100935,Tomato Big(Nepali),2017-09-08,Kg,65.0,70.0,67.5,8,9,2017
1405,101001,Tomato Big(Nepali),2017-09-09,Kg,65.0,70.0,67.5,9,9,2017
1406,101067,Tomato Big(Nepali),2017-09-10,Kg,65.0,70.0,67.5,10,9,2017
1407,101132,Tomato Big(Nepali),2017-09-11,Kg,55.0,60.0,57.5,11,9,2017
1408,101196,Tomato Big(Nepali),2017-09-12,Kg,45.0,50.0,47.5,12,9,2017
1409,101261,Tomato Big(Nepali),2017-09-13,Kg,45.0,50.0,47.5,13,9,2017
1410,101326,Tomato Big(Nepali),2017-09-14,Kg,45.0,50.0,47.5,14,9,2017
1411,101391,Tomato Big(Nepali),2017-09-15,Kg,45.0,50.0,47.5,15,9,2017
1412,101457,Tomato Big(Nepali),2017-09-16,Kg,45.0,50.0,47.5,16,9,2017
1413,101523,Tomato Big(Nepali),2017-09-17,Kg,45.0,50.0,47.5,17,9,2017
1414,101589,Tomato Big(Nepali),2017-09-18,Kg,50.0,55.0,52.5,18,9,2017
1415,101655,Tomato Big(Nepali),2017-09-20,Kg,55.0,60.0,57.5,20,9,2017
1416,101722,Tomato Big(Nepali),2017-09-21,Kg,50.0,60.0,55.0,21,9,2017
