,index,Commodity,Date,Unit,Minimum,Maximum,Price,Day,Month,Year
0,4,Onion Dry (Indian),2013-06-16,Kg,28.0,30.0,29.0,16,6,2013
1,78,Onion Dry (Indian),2013-06-17,Kg,29.0,30.0,29.5,17,6,2013
2,151,Onion Dry (Indian),2013-06-18,Kg,33.0,35.0,34.0,18,6,2013
3,224,Onion Dry (Indian),2013-06-19,Kg,34.0,35.0,34.5,19,6,2013
4,297,Onion Dry (Indian),2013-06-20,Kg,35.0,36.0,35.5,20,6,2013
5,371,Onion Dry (Indian),2013-06-21,Kg,34.0,35.0,34.5,21,6,2013
6,445,Onion Dry (Indian),2013-06-25,Kg,33.0,35.0,34.0,25,6,2013
7,518,Onion Dry (Indian),2013-06-26,Kg,33.0,35.0,34.0,26,6,2013
8,591,Onion Dry (Indian),2013-06-27,Kg,35.0,37.0,36.0,27,6,2013
9,663,Onion Dry (Indian),2013-06-28,Kg,36.0,38.0,37.0,28,6,2013
10,733,Onion Dry (Indian),2013-06-30,Kg,36.0,38.0,37.0,30,6,2013
11,803,Onion Dry (Indian),2013-07-01,Kg,37.0,38.0,37.5,1,7,2013
12,873,Onion Dry (Indian),2013-07-02,Kg,38.0,40.0,39.0,2,7,2013
13,942,Onion Dry (Indian),2013-07-03,Kg,40.0,42.0,41.0,3,7,2013
14,1012,Onion Dry (Indian),2013-07-04,Kg,40.0,42.0,41.0,4,7,2013
15,1082,Onion Dry (Indian),2013-07-05,Kg,40.0,42.0,41.0,5,7,2013
16,1151,Onion Dry (Indian),2013-07-09,Kg,44.0,46.0,45.0,9,7,2013
17,1221,Onion Dry (Indian),2013-07-10,Kg,45.0,47.0,46.0,10,7,2013
18,1291,Onion Dry (Indian),2013-07-11,Kg,44.0,46.0,45.0,11,7,2013
19,1360,Onion Dry (Indian),2013-07-12,Kg,44.0,46.0,45.0,12,7,2013
20,1430,Onion Dry (Indian),2013-07-14,Kg,44.0,46.0,45.0,14,7,2013
21,1500,Onion Dry (Indian),2013-07-15,Kg,44.0,46.0,45.0,15,7,2013
22,1568,Onion Dry (Indian),2013-07-16,Kg,46.0,48.0,47.0,16,7,2013
23,1637,Onion Dry (Indian),2013-07-17,Kg,48.0,50.0,49.0,17,7,2013
24,1708,Onion Dry (Indian),2013-07-18,Kg,52.0,55.0,53.5,18,7,2013
25,1779,Onion Dry (Indian),2013-07-19,Kg,50.0,53.0,51.5,19,7,2013
26,1849,Onion Dry (Indian),2013-07-21,Kg,50.0,53.0,51.5,21,7,2013
27,1920,Onion Dry (Indian),2013-07-22,Kg,50.0,52.0,51.0,22,7,2013
28,1991,Onion Dry (Indian),2013-07-23,Kg,50.0,52.0,51.0,23,7,2013
29,2060,Onion Dry (Indian),2013-07-24,Kg,50.0,52.0,51.0,24,7,2013
30,2129,Onion Dry (Indian),2013-07-25,Kg,49.0,52.0,50.5,25,7,2013
31,2199,Onion Dry (Indian),2013-07-26,Kg,49.0,52.0,50.5,26,7,2013
32,2267,Onion Dry (Indian),2013-07-28,Kg,50.0,51.0,50.5,28,7,2013
33,2337,Onion Dry (Indian),2013-07-29,Kg,50.0,52.0,51.0,29,7,2013
34,2405,Onion Dry (Indian),2013-07-30,Kg,50.0,52.0,51.0,30,7,2013
35,2472,Onion Dry (Indian),2013-07-31,Kg,50.0,52.0,51.0,31,7,2013
36,2538,Onion Dry (Indian),2013-08-01,Kg,51.0,53.0,52.0,1,8,2013
37,2605,Onion Dry (Indian),2013-08-02,Kg,51.0,53.0,52.0,2,8,2013
38,2673,Onion Dry (Indian),2013-08-04,Kg,56.0,58.0,57.0,4,8,2013
39,2740,Onion Dry (Indian),2013-08-05,Kg,58.0,60.0,59.0,5,8,2013
40,2806,Onion Dry (Indian),2013-08-06,Kg,60.0,62.0,61.0,6,8,2013
41,2871,Onion Dry (Indian),2013-08-07,Kg,60.0,62.0,61.0,7,8,2013
42,2937,Onion Dry (Indian),2013-08-08,Kg,60.0,62.0,61.0,8,8,2013
43,3005,Onion Dry (Indian),2013-08-12,Kg,80.0,82.0,81.0,12,8,2013
44,3045,Onion Dry (Indian),2013-08-13,Kg,88.0,90.0,89.0,13,8,2013
45,3113,Onion Dry (Indian),2013-08-14,Kg,88.0,92.0,90.0,14,8,2013
46,3183,Onion Dry (Indian),2013-08-15,Kg,88.0,90.0,89.0,15,8,2013
47,3251,Onion Dry (Indian),2013-08-16,Kg,85.0,90.0,87.5,16,8,2013
48,3322,Onion Dry (Indian),2013-08-18,Kg,80.0,85.0,82.5,18,8,2013
49,3393,Onion Dry (Indian),2013-08-19,Kg,80.0,85.0,82.5,19,8,2013
50,3463,Onion Dry (Indian),2013-08-20,Kg,80.0,82.0,81.0,20,8,2013
51,3534,Onion Dry (Indian),2013-08-23,Kg,75.0,80.0,77.5,23,8,2013
52,3605,Onion Dry (Indian),2013-08-25,Kg,75.0,80.0,77.5,25,8,2013
53,3676,Onion Dry (Indian),2013-08-26,Kg,75.0,80.0,77.5,26,8,2013
54,3747,Onion Dry (Indian),2013-08-27,Kg,75.0,80.0,77.5,27,8,2013
55,3817,Onion Dry (Indian),2013-08-29,Kg,80.0,82.0,81.0,29,8,2013
56,3886,Onion Dry (Indian),2013-08-30,Kg,75.0,80.0,77.5,30,8,2013
57,3957,Onion Dry (Indian),2013-09-01,Kg,75.0,80.0,77.5,1,9,2013
58,4025,Onion Dry (Indian),2013-09-02,Kg,78.0,80.0,79.0,2,9,2013
59,4094,Onion Dry (Indian),2013-09-03,Kg,78.0,82.0,80.0,3,9,2013
60,4161,Onion Dry (Indian),2013-09-04,Kg,75.0,80.0,77.5,4,9,2013
61,4231,Onion Dry (Indian),2013-09-05,Kg,80.0,85.0,82.5,5,9,2013
62,4301,Onion Dry (Indian),2013-09-06,Kg,80.0,85.0,82.5,6,9,2013
63,4371,Onion Dry (Indian),2013-09-08,Kg,78.0,80.0,79.0,8,9,2013
64,4442,Onion Dry (Indian),2013-09-09,Kg,80.0,82.0,81.0,9,9,2013
65,4513,Onion Dry (Indian),2013-09-10,Kg,80.0,82.0,81.0,10,9,2013
66,4584,Onion Dry (Indian),2013-09-11,Kg,80.0,85.0,82.5,11,9,2013
67,4655,Onion Dry (Indian),2013-09-12,Kg,85.0,90.0,87.5,12,9,2013
68,4725,Onion Dry (Indian),2013-09-13,Kg,85.0,90.0,87.5,13,9,2013
69,4794,Onion Dry (Indian),2013-09-15,Kg,95.0,100.0,97.5,15,9,2013
70,4863,Onion Dry (Indian),2013-09-16,Kg,95.0,97.0,96.0,16,9,2013
71,4933,Onion Dry (Indian),2013-09-17,Kg,100.0,105.0,102.5,17,9,2013
72,5003,Onion Dry (Indian),2013-09-19,Kg,100.0,105.0,102.5,19,9,2013
73,5073,Onion Dry (Indian),2013-09-20,Kg,100.0,105.0,102.5,20,9,2013
74,5142,Onion Dry (Indian),2013-09-22,Kg,100.0,105.0,102.5,22,9,2013
75,5213,Onion Dry (Indian),2013-09-23,Kg,100.0,105.0,102.5,23,9,2013
76,5284,Onion Dry (Indian),2013-09-24,Kg,95.0,100.0,97.5,24,9,2013
77,5356,Onion Dry (Indian),2013-09-25,Kg,95.0,100.0,97.5,25,9,2013
78,5427,Onion Dry (Indian),2013-09-26,Kg,95.0,100.0,97.5,26,9,2013
79,5498,Onion Dry (Indian),2013-09-27,Kg,90.0,95.0,92.5,27,9,2013
80,5570,Onion Dry (Indian),2013-09-29,Kg,90.0,95.0,92.5,29,9,2013
81,5643,Onion Dry (Indian),2013-09-30,Kg,90.0,95.0,92.5,30,9,2013
82,5714,Onion Dry (Indian),2013-10-01,Kg,90.0,95.0,92.5,1,10,2013
83,5786,Onion Dry (Indian),2013-10-02,Kg,90.0,95.0,92.5,2,10,2013
84,5860,Onion Dry (Indian),2013-10-03,Kg,95.0,100.0,97.5,3,10,2013
85,5933,Onion Dry (Indian),2013-10-04,Kg,90.0,95.0,92.5,4,10,2013
86,6007,Onion Dry (Indian),2013-10-06,Kg,88.0,92.0,90.0,6,10,2013
87,6079,Onion Dry (Indian),2013-10-07,Kg,85.0,90.0,87.5,7,10,2013
88,6154,Onion Dry (Indian),2013-10-08,Kg,85.0,90.0,87.5,8,10,2013
89,6229,Onion Dry (Indian),2013-10-09,Kg,90.0,95.0,92.5,9,10,2013
90,6304,Onion Dry (Indian),2013-10-10,Kg,92.0,96.0,94.0,10,10,2013
91,6379,Onion Dry (Indian),2013-10-11,Kg,95.0,100.0,97.5,11,10,2013
92,6454,Onion Dry (Indian),2013-10-12,Kg,90.0,100.0,95.0,12,10,2013
93,6524,Onion Dry (Indian),2013-10-13,Kg,90.0,95.0,92.5,13,10,2013
94,6563,Onion Dry (Indian),2013-10-14,Kg,95.0,100.0,97.5,14,10,2013
95,6599,Onion Dry (Indian),2013-10-15,Kg,95.0,100.0,97.5,15,10,2013
96,6635,Onion Dry (Indian),2013-10-16,Kg,95.0,100.0,97.5,16,10,2013
97,6700,Onion Dry (Indian),2013-10-17,Kg,95.0,100.0,97.5,17,10,2013
98,6768,Onion Dry (Indian),2013-10-20,Kg,100.0,110.0,105.0,20,10,2013
99,6841,Onion Dry (Indian),2013-10-21,Kg,105.0,110.0,107.5,21,10,2013
100,6913,Onion Dry (Indian),2013-10-22,Kg,105.0,110.0,107.5,22,10,2013
101,6984,Onion Dry (Indian),2013-10-23,Kg,110.0,115.0,112.5,23,10,2013
102,7053,Onion Dry (Indian),2013-10-24,Kg,115.0,120.0,117.5,24,10,2013
103,7123,Onion Dry (Indian),2013-10-25,Kg,120.0,125.0,122.5,25,10,2013
104,7195,Onion Dry (Indian),2013-10-27,Kg,110.0,120.0,115.0,27,10,2013
105,7267,Onion Dry (Indian),2013-10-28,Kg,100.0,105.0,102.5,28,10,2013
106,7340,Onion Dry (Indian),2013-10-29,Kg,100.0,105.0,102.5,29,10,2013
107,7414,Onion Dry (Indian),2013-10-30,Kg,85.0,95.0,90.0,30,10,2013
108,7488,Onion Dry (Indian),2013-10-31,Kg,90.0,95.0,92.5,31,10,2013
109,7560,Onion Dry (Indian),2013-11-01,Kg,100.0,105.0,102.5,1,11,2013
110,7633,Onion Dry (Indian),2013-11-03,Kg,95.0,100.0,97.5,3,11,2013
111,7705,Onion Dry (Indian),2013-11-04,Kg,90.0,100.0,95.0,4,11,2013
112,7779,Onion Dry (Indian),2013-11-05,Kg,90.0,100.0,95.0,5,11,2013
113,7834,Onion Dry (Indian),2013-11-06,Kg,90.0,100.0,95.0,6,11,2013
114,7881,Onion Dry (Indian),2013-11-07,Kg,90.0,100.0,95.0,7,11,2013
115,7946,Onion Dry (Indian),2013-11-10,Kg,100.0,110.0,105.0,10,11,2013
116,8012,Onion Dry (Indian),2013-11-11,Kg,100.0,110.0,105.0,11,11,2013
117,8073,Onion Dry (Indian),2013-11-12,Kg,100.0,110.0,105.0,12,11,2013
118,8136,Onion Dry (Indian),2013-11-13,Kg,100.0,110.0,105.0,13,11,2013
119,8200,Onion Dry (Indian),2013-11-14,Kg,105.0,112.0,108.5,14,11,2013
120,8263,Onion Dry (Indian),2013-11-15,Kg,103.0,110.0,106.5,15,11,2013
121,8328,Onion Dry (Indian),2013-11-16,Kg,103.0,110.0,106.5,16,11,2013
122,8394,Onion Dry (Indian),2013-11-17,Kg,100.0,105.0,102.5,17,11,2013
123,8458,Onion Dry (Indian),2013-11-18,Kg,100.0,105.0,102.5,18,11,2013
124,8523,Onion Dry (Indian),2013-11-20,Kg,80.0,90.0,85.0,20,11,2013
125,8585,Onion Dry (Indian),2013-11-21,Kg,80.0,85.0,82.5,21,11,2013
126,8653,Onion Dry (Indian),2013-11-22,Kg,75.0,80.0,77.5,22,11,2013
127,8724,Onion Dry (Indian),2013-11-24,Kg,65.0,70.0,67.5,24,11,2013
128,8794,Onion Dry (Indian),2013-11-25,Kg,65.0,70.0,67.5,25,11,2013
129,8863,Onion Dry (Indian),2013-11-26,Kg,62.0,65.0,63.5,26,11,2013
130,8932,Onion Dry (Indian),2013-11-27,Kg,60.0,65.0,62.5,27,11,2013
131,9001,Onion Dry (Indian),2013-11-28,Kg,58.0,60.0,59.0,28,11,2013
132,9070,Onion Dry (Indian),2013-11-29,Kg,58.0,60.0,59.0,29,11,2013
133,9142,Onion Dry (Indian),2013-12-01,Kg,55.0,60.0,57.5,1,12,2013
134,9214,Onion Dry (Indian),2013-12-02,Kg,45.0,50.0,47.5,2,12,2013
135,9284,Onion Dry (Indian),2013-12-03,Kg,45.0,50.0,47.5,3,12,2013
136,9357,Onion Dry (Indian),2013-12-04,Kg,45.0,50.0,47.5,4,12,2013
137,9429,Onion Dry (Indian),2013-12-05,Kg,45.0,50.0,47.5,5,12,2013
138,9501,Onion Dry (Indian),2013-12-06,Kg,45.0,50.0,47.5,6,12,2013
139,9573,Onion Dry (Indian),2013-12-08,Kg,45.0,50.0,47.5,8,12,2013
140,9644,Onion Dry (Indian),2013-12-09,Kg,45.0,50.0,47.5,9,12,2013
141,9717,Onion Dry (Indian),2013-12-10,Kg,48.0,50.0,49.0,10,12,2013
142,9790,Onion Dry (Indian),2013-12-11,Kg,48.0,50.0,49.0,11,12,2013
143,9860,Onion Dry (Indian),2013-12-12,Kg,48.0,50.0,49.0,12,12,2013
144,9931,Onion Dry (Indian),2013-12-13,Kg,48.0,50.0,49.0,13,12,2013
145,10002,Onion Dry (Indian),2013-12-15,Kg,42.0,45.0,43.5,15,12,2013
146,10074,Onion Dry (Indian),2013-12-16,Kg,40.0,42.0,41.0,16,12,2013
147,10146,Onion Dry (Indian),2013-12-18,Kg,38.0,40.0,39.0,18,12,2013
148,10221,Onion Dry (Indian),2013-12-19,Kg,37.0,40.0,38.5,19,12,2013
149,10295,Onion Dry (Indian),2013-12-20,Kg,37.0,40.0,38.5,20,12,2013
150,10370,Onion Dry (Indian),2013-12-22,Kg,35.0,37.0,36.0,22,12,2013
151,10443,Onion Dry (Indian),2013-12-23,Kg,34.0,36.0,35.0,23,12,2013
152,10520,Onion Dry (Indian),2013-12-24,Kg,34.0,36.0,35.0,24,12,2013
153,10597,Onion Dry (Indian),2013-12-26,Kg,31.0,33.0,32.0,26,12,2013
154,10672,Onion Dry (Indian),2013-12-27,Kg,31.0,33.0,32.0,27,12,2013
155,10746,Onion Dry (Indian),2013-12-29,Kg,31.0,33.0,32.0,29,12,2013
156,10823,Onion Dry (Indian),2013-12-31,Kg,32.0,35.0,33.5,31,12,2013
157,10900,Onion Dry (Indian),2014-01-01,Kg,35.0,36.0,35.5,1,1,2014
158,10978,Onion Dry (Indian),2014-01-02,Kg,34.0,35.0,34.5,2,1,2014
159,11056,Onion Dry (Indian),2014-01-03,Kg,34.0,36.0,35.0,3,1,2014
160,11133,Onion Dry (Indian),2014-01-05,Kg,34.0,35.0,34.5,5,1,2014
161,11209,Onion Dry (Indian),2014-01-06,Kg,34.0,35.0,34.5,6,1,2014
162,11286,Onion Dry (Indian),2014-01-07,Kg,33.0,34.0,33.5,7,1,2014
163,11364,Onion Dry (Indian),2014-01-08,Kg,33.0,34.0,33.5,8,1,2014
164,11441,Onion Dry (Indian),2014-01-09,Kg,34.0,36.0,35.0,9,1,2014
165,11519,Onion Dry (Indian),2014-01-10,Kg,33.0,35.0,34.0,10,1,2014
166,11596,Onion Dry (Indian),2014-01-12,Kg,33.0,34.0,33.5,12,1,2014
167,11673,Onion Dry (Indian),2014-01-13,Kg,33.0,34.0,33.5,13,1,2014
168,11750,Onion Dry (Indian),2014-01-14,Kg,30.0,32.0,31.0,14,1,2014
169,11827,Onion Dry (Indian),2014-01-16,Kg,30.0,32.0,31.0,16,1,2014
170,11903,Onion Dry (Indian),2014-01-17,Kg,30.0,32.0,31.0,17,1,2014
171,11979,Onion Dry (Indian),2014-01-19,Kg,29.0,30.0,29.5,19,1,2014
172,12055,Onion Dry (Indian),2014-01-20,Kg,29.0,30.0,29.5,20,1,2014
173,12132,Onion Dry (Indian),2014-01-21,Kg,29.0,30.0,29.5,21,1,2014
174,12209,Onion Dry (Indian),2014-01-22,Kg,29.0,30.0,29.5,22,1,2014
175,12284,Onion Dry (Indian),2014-01-23,Kg,29.0,30.0,29.5,23,1,2014
176,12359,Onion Dry (Indian),2014-01-24,Kg,29.0,30.0,29.5,24,1,2014
177,12434,Onion Dry (Indian),2014-01-26,Kg,29.0,30.0,29.5,26,1,2014
178,12507,Onion Dry (Indian),2014-01-27,Kg,29.0,30.0,29.5,27,1,2014
179,12581,Onion Dry (Indian),2014-01-28,Kg,29.0,30.0,29.5,28,1,2014
180,12655,Onion Dry (Indian),2014-01-29,Kg,29.0,30.0,29.5,29,1,2014
181,12730,Onion Dry (Indian),2014-02-02,Kg,27.0,29.0,28.0,2,2,2014
182,12806,Onion Dry (Indian),2014-02-03,Kg,27.0,29.0,28.0,3,2,2014
183,12881,Onion Dry (Indian),2014-02-04,Kg,27.0,28.0,27.5,4,2,2014
184,12956,Onion Dry (Indian),2014-02-05,Kg,27.0,28.0,27.5,5,2,2014
185,13031,Onion Dry (Indian),2014-02-06,Kg,27.0,28.0,27.5,6,2,2014
186,13103,Onion Dry (Indian),2014-02-07,Kg,27.0,28.0,27.5,7,2,2014
187,13173,Onion Dry (Indian),2014-02-08,Kg,28.0,34.0,31.0,8,2,2014
188,13200,Onion Dry (Indian),2014-02-09,Kg,27.0,28.0,27.5,9,2,2014
189,13275,Onion Dry (Indian),2014-02-10,Kg,27.0,28.0,27.5,10,2,2014
190,13350,Onion Dry (Indian),2014-02-11,Kg,26.0,27.0,26.5,11,2,2014
191,13424,Onion Dry (Indian),2014-02-12,Kg,26.0,27.0,26.5,12,2,2014
192,13501,Onion Dry (Indian),2014-02-13,Kg,25.0,26.0,25.5,13,2,2014
193,13577,Onion Dry (Indian),2014-02-14,Kg,24.0,25.0,24.5,14,2,2014
194,13653,Onion Dry (Indian),2014-02-16,Kg,22.0,24.0,23.0,16,2,2014
195,13729,Onion Dry (Indian),2014-02-17,Kg,22.0,24.0,23.0,17,2,2014
196,13805,Onion Dry (Indian),2014-02-18,Kg,22.0,24.0,23.0,18,2,2014
197,13882,Onion Dry (Indian),2014-02-20,Kg,24.0,25.0,24.5,20,2,2014
198,13958,Onion Dry (Indian),2014-02-21,Kg,25.0,26.0,25.5,21,2,2014
199,14034,Onion Dry (Indian),2014-02-23,Kg,26.0,27.0,26.5,23,2,2014
200,14114,Onion Dry (Indian),2014-02-24,Kg,26.0,28.0,27.0,24,2,2014
201,14194,Onion Dry (Indian),2014-02-25,Kg,28.0,29.0,28.5,25,2,2014
202,14274,Onion Dry (Indian),2014-02-26,Kg,28.0,29.0,28.5,26,2,2014
203,14354,Onion Dry (Indian),2014-02-28,Kg,29.0,30.0,29.5,28,2,2014
204,14434,Onion Dry (Indian),2014-03-03,Kg,29.0,30.0,29.5,3,3,2014
205,14513,Onion Dry (Indian),2014-03-05,Kg,28.0,30.0,29.0,5,3,2014
206,14591,Onion Dry (Indian),2014-03-06,Kg,28.0,29.0,28.5,6,3,2014
207,14669,Onion Dry (Indian),2014-03-07,Kg,28.0,29.0,28.5,7,3,2014
208,14749,Onion Dry (Indian),2014-03-09,Kg,28.0,29.0,28.5,9,3,2014
209,14830,Onion Dry (Indian),2014-03-10,Kg,28.0,29.0,28.5,10,3,2014
210,14909,Onion Dry (Indian),2014-03-11,Kg,28.0,30.0,29.0,11,3,2014
211,14988,Onion Dry (Indian),2014-03-12,Kg,29.0,30.0,29.5,12,3,2014
212,15067,Onion Dry (Indian),2014-03-13,Kg,29.0,30.0,29.5,13,3,2014
213,15149,Onion Dry (Indian),2014-03-14,Kg,29.0,30.0,29.5,14,3,2014
214,15230,Onion Dry (Indian),2014-03-17,Kg,29.0,30.0,29.5,17,3,2014
215,15310,Onion Dry (Indian),2014-03-18,Kg,29.0,30.0,29.5,18,3,2014
216,15389,Onion Dry (Indian),2014-03-19,Kg,28.0,29.0,28.5,19,3,2014
217,15466,Onion Dry (Indian),2014-03-20,Kg,28.0,30.0,29.0,20,3,2014
218,15543,Onion Dry (Indian),2014-03-21,Kg,29.0,30.0,29.5,21,3,2014
219,15622,Onion Dry (Indian),2014-03-23,Kg,28.0,29.0,28.5,23,3,2014
220,15699,Onion Dry (Indian),2014-03-24,Kg,27.0,28.0,27.5,24,3,2014
221,15777,Onion Dry (Indian),2014-03-25,Kg,27.0,28.0,27.5,25,3,2014
222,15859,Onion Dry (Indian),2014-03-26,Kg,27.0,28.0,27.5,26,3,2014
223,15940,Onion Dry (Indian),2014-03-27,Kg,27.0,28.0,27.5,27,3,2014
224,16022,Onion Dry (Indian),2014-03-28,Kg,26.0,27.0,26.5,28,3,2014
225,16104,Onion Dry (Indian),2014-03-31,Kg,26.0,27.0,26.5,31,3,2014
226,16182,Onion Dry (Indian),2014-04-01,Kg,26.0,27.0,26.5,1,4,2014
227,16259,Onion Dry (Indian),2014-04-02,Kg,27.0,29.0,28.0,2,4,2014
228,16336,Onion Dry (Indian),2014-04-03,Kg,27.0,29.0,28.0,3,4,2014
229,16414,Onion Dry (Indian),2014-04-04,Kg,27.0,29.0,28.0,4,4,2014
230,16491,Onion Dry (Indian),2014-04-06,Kg,28.0,30.0,29.0,6,4,2014
231,16568,Onion Dry (Indian),2014-04-07,Kg,28.0,30.0,29.0,7,4,2014
232,16645,Onion Dry (Indian),2014-04-09,Kg,28.0,29.0,28.5,9,4,2014
233,16726,Onion Dry (Indian),2014-04-10,Kg,28.0,29.0,28.5,10,4,2014
234,16809,Onion Dry (Indian),2014-04-11,Kg,28.0,29.0,28.5,11,4,2014
235,16892,Onion Dry (Indian),2014-04-13,Kg,27.0,28.0,27.5,13,4,2014
236,16974,Onion Dry (Indian),2014-04-15,Kg,27.0,28.0,27.5,15,4,2014
237,17056,Onion Dry (Indian),2014-04-16,Kg,27.0,29.0,28.0,16,4,2014
238,17137,Onion Dry (Indian),2014-04-17,Kg,27.0,28.0,27.5,17,4,2014
239,17218,Onion Dry (Indian),2014-04-18,Kg,27.0,28.0,27.5,18,4,2014
240,17299,Onion Dry (Indian),2014-04-20,Kg,27.0,28.0,27.5,20,4,2014
241,17378,Onion Dry (Indian),2014-04-21,Kg,27.0,28.0,27.5,21,4,2014
242,17457,Onion Dry (Indian),2014-04-22,Kg,28.0,30.0,29.0,22,4,2014
243,17534,Onion Dry (Indian),2014-04-23,Kg,28.0,30.0,29.0,23,4,2014
244,17611,Onion Dry (Indian),2014-04-25,Kg,30.0,31.0,30.5,25,4,2014
245,17688,Onion Dry (Indian),2014-04-27,Kg,30.0,35.0,32.5,27,4,2014
246,17765,Onion Dry (Indian),2014-04-28,Kg,30.0,31.0,30.5,28,4,2014
247,17843,Onion Dry (Indian),2014-04-29,Kg,30.0,31.0,30.5,29,4,2014
248,17922,Onion Dry (Indian),2014-04-30,Kg,29.0,30.0,29.5,30,4,2014
249,18001,Onion Dry (Indian),2014-05-02,Kg,28.0,29.0,28.5,2,5,2014
250,18081,Onion Dry (Indian),2014-05-04,Kg,28.0,29.0,28.5,4,5,2014
251,18159,Onion Dry (Indian),2014-05-05,Kg,28.0,30.0,29.0,5,5,2014
252,18236,Onion Dry (Indian),2014-05-06,Kg,28.0,30.0,29.0,6,5,2014
253,18314,Onion Dry (Indian),2014-05-07,Kg,28.0,29.0,28.5,7,5,2014
254,18392,Onion Dry (Indian),2014-05-08,Kg,29.0,30.0,29.5,8,5,2014
255,18469,Onion Dry (Indian),2014-05-09,Kg,28.0,30.0,29.0,9,5,2014
256,18547,Onion Dry (Indian),2014-05-11,Kg,28.0,29.0,28.5,11,5,2014
257,18623,Onion Dry (Indian),2014-05-12,Kg,27.0,29.0,28.0,12,5,2014
258,18699,Onion Dry (Indian),2014-05-13,Kg,28.0,29.0,28.5,13,5,2014
259,18775,Onion Dry (Indian),2014-05-15,Kg,27.0,28.0,27.5,15,5,2014
260,18850,Onion Dry (Indian),2014-05-16,Kg,27.0,29.0,28.0,16,5,2014
261,18924,Onion Dry (Indian),2014-05-18,Kg,28.0,30.0,29.0,18,5,2014
262,18999,Onion Dry (Indian),2014-05-19,Kg,27.0,29.0,28.0,19,5,2014
263,19074,Onion Dry (Indian),2014-05-20,Kg,27.0,29.0,28.0,20,5,2014
264,19150,Onion Dry (Indian),2014-05-21,Kg,28.0,30.0,29.0,21,5,2014
265,19225,Onion Dry (Indian),2014-05-22,Kg,28.0,30.0,29.0,22,5,2014
266,19298,Onion Dry (Indian),2014-05-23,Kg,28.0,30.0,29.0,23,5,2014
267,19370,Onion Dry (Indian),2014-05-25,Kg,28.0,30.0,29.0,25,5,2014
268,19442,Onion Dry (Indian),2014-05-26,Kg,29.0,30.0,29.5,26,5,2014
269,19516,Onion Dry (Indian),2014-05-27,Kg,29.0,30.0,29.5,27,5,2014
270,19589,Onion Dry (Indian),2014-05-28,Kg,29.0,30.0,29.5,28,5,2014
271,19662,Onion Dry (Indian),2014-05-30,Kg,28.0,30.0,29.0,30,5,2014
272,19733,Onion Dry (Indian),2014-06-01,Kg,29.0,30.0,29.5,1,6,2014
273,19805,Onion Dry (Indian),2014-06-02,Kg,29.0,30.0,29.5,2,6,2014
274,19875,Onion Dry (Indian),2014-06-03,Kg,28.0,30.0,29.0,3,6,2014
275,19948,Onion Dry (Indian),2014-06-04,Kg,28.0,30.0,29.0,4,6,2014
276,20020,Onion Dry (Indian),2014-06-05,Kg,28.0,30.0,29.0,5,6,2014
277,20092,Onion Dry (Indian),2014-06-06,Kg,28.0,30.0,29.0,6,6,2014
278,20164,Onion Dry (Indian),2014-06-08,Kg,30.0,32.0,31.0,8,6,2014
279,20236,Onion Dry (Indian),2014-06-09,Kg,30.0,32.0,31.0,9,6,2014
280,20307,Onion Dry (Indian),2014-06-10,Kg,32.0,33.0,32.5,10,6,2014
281,20381,Onion Dry (Indian),2014-06-11,Kg,31.0,33.0,32.0,11,6,2014
282,20455,Onion Dry (Indian),2014-06-12,Kg,30.0,32.0,31.0,12,6,2014
283,20529,Onion Dry (Indian),2014-06-13,Kg,31.0,33.0,32.0,13,6,2014
284,20601,Onion Dry (Indian),2014-06-15,Kg,34.0,35.0,34.5,15,6,2014
285,20675,Onion Dry (Indian),2014-06-16,Kg,34.0,35.0,34.5,16,6,2014
286,20747,Onion Dry (Indian),2014-06-17,Kg,34.0,35.0,34.5,17,6,2014
287,20819,Onion Dry (Indian),2014-06-18,Kg,33.0,35.0,34.0,18,6,2014
288,20892,Onion Dry (Indian),2014-06-19,Kg,34.0,35.0,34.5,19,6,2014
289,20964,Onion Dry (Indian),2014-06-20,Kg,35.0,37.0,36.0,20,6,2014
290,21037,Onion Dry (Indian),2014-06-23,Kg,35.0,40.0,37.5,23,6,2014
291,21108,Onion Dry (Indian),2014-06-24,Kg,37.0,40.0,38.5,24,6,2014
292,21177,Onion Dry (Indian),2014-06-25,Kg,37.0,40.0,38.5,25,6,2014
293,21247,Onion Dry (Indian),2014-06-26,Kg,38.0,40.0,39.0,26,6,2014
294,21317,Onion Dry (Indian),2014-06-27,Kg,38.0,40.0,39.0,27,6,2014
295,21387,Onion Dry (Indian),2014-06-29,Kg,38.0,40.0,39.0,29,6,2014
296,21443,Onion Dry (Indian),2014-06-30,Kg,40.0,42.0,41.0,30,6,2014
297,21513,Onion Dry (Indian),2014-07-01,Kg,44.0,45.0,44.5,1,7,2014
298,21582,Onion Dry (Indian),2014-07-02,Kg,45.0,47.0,46.0,2,7,2014
299,21646,Onion Dry (Indian),2014-07-03,Kg,45.0,48.0,46.5,3,7,2014
300,21712,Onion Dry (Indian),2014-07-04,Kg,45.0,46.0,45.5,4,7,2014
301,21776,Onion Dry (Indian),2014-07-05,Kg,45.0,47.0,46.0,5,7,2014
302,21840,Onion Dry (Indian),2014-07-06,Kg,45.0,50.0,47.5,6,7,2014
